대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제13대,N5P7446X,박재홍,朴在鴻,민주정의당,경북 구미시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,6RM77040,이덕호,李德浩,민주정의당,경기 동두천시양주군,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,CCP79626,정정훈,鄭貞薰,통일민주당,인천 북구갑,9,5,4,1,0,1,0,0,4,1,2,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,0
제13대,PE09728Y,황철수,黃哲秀,민주정의당,"경기 과천시,시흥군",2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
제13대,60H5229G,김일동,金日東,통일민주당,"강원 삼천시,군",5,1,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0
제13대,ALM3369J,신재기,辛再基,민주정의당,경남 창녕군,8,7,1,0,2,0,0,0,5,0,1,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0
제13대,HOO4824R,이긍규,李肯珪,민주정의당,충남 서천군,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제13대,BPU25498,조윤형,趙尹衡,평화민주당,서울 성북구을,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제13대,K4O32890,노승환,盧承煥,평화민주당,서울 마포구갑,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제13대,RYK4883M,노인환,盧仁煥,민주정의당,"경남 산청,함양",2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
