대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제20대,ZKU88693,김경협,金炅俠,더불어민주당,경기 부천시원미구갑,1290,67,1223,23,33,11,0,3,281,8,931,0,0,1,0,1,0,0,11,0,54,0,0,22,33,10,0,3,270,8,877,0,0
제20대,RCF90176,김성식,金成植,국민의당,서울 관악구갑,191,21,170,5,11,0,0,3,63,0,109,0,0,0,2,0,0,0,13,0,6,0,0,5,9,0,0,3,50,0,103,0,0
제20대,XBT9550Q,우원식,禹元植,더불어민주당,서울 노원구을,977,67,910,11,32,10,0,2,173,5,744,0,0,3,2,1,0,0,11,0,50,0,0,8,30,9,0,2,162,5,694,0,0
제20대,WVU2479T,이상헌,李相憲,더불어민주당,울산 북구,595,38,557,14,23,5,0,0,84,0,469,0,0,1,1,0,0,0,5,0,31,0,0,13,22,5,0,0,79,0,438,0,0
제20대,NS06841K,이철우,李喆雨,새누리당,경북 김천시,188,14,174,6,14,3,0,0,54,4,107,0,0,1,1,0,0,0,0,0,12,0,0,5,13,3,0,0,54,4,95,0,0
제20대,D397960C,조훈현,曺薰鉉,새누리당,비례대표,641,46,595,16,25,9,0,2,153,6,430,0,0,4,1,5,0,0,11,0,25,0,0,12,24,4,0,2,142,6,405,0,0
제20대,ZX71333R,한선교,韓善敎,새누리당,경기 용인시병,234,31,203,19,16,5,0,1,49,1,143,0,0,0,4,5,0,0,1,0,21,0,0,19,12,0,0,1,48,1,122,0,0
제20대,ZL32287Z,김삼화,金三和,국민의당,비례대표,1740,160,1580,34,84,23,0,6,383,9,1201,0,0,6,8,3,0,0,49,1,93,0,0,28,76,20,0,6,334,8,1108,0,0
제20대,HSS7466Y,백혜련,白惠蓮,더불어민주당,경기 수원시을,1614,160,1454,35,63,17,0,2,383,5,1109,0,0,3,10,0,0,0,36,2,109,0,0,32,53,17,0,2,347,3,1000,0,0
제20대,8T51904N,박찬우,朴贊佑,새누리당,충남 천안시갑,319,31,288,23,28,3,0,0,96,5,164,0,0,1,5,1,0,0,14,0,10,0,0,22,23,2,0,0,82,5,154,0,0
제20대,9CR4440H,배덕광,裵德光,새누리당,부산 해운대구을,219,20,199,8,9,2,0,0,68,1,131,0,0,0,0,0,0,0,6,0,14,0,0,8,9,2,0,0,62,1,117,0,0
제20대,O7R5461J,윤후덕,尹厚德,더불어민주당,경기 파주시갑,2097,133,1964,39,81,8,0,2,511,13,1443,0,0,2,3,1,0,0,33,0,94,0,0,37,78,7,0,2,478,13,1349,0,0
제20대,UM51067K,인재근,印在謹,더불어민주당,서울 도봉구갑,1492,117,1375,26,59,16,0,3,369,8,1011,0,0,0,1,0,0,0,33,0,83,0,0,26,58,16,0,3,336,8,928,0,0
제20대,BIR8594P,임재훈,林哉勳,바른미래당,비례대표,278,27,251,7,14,0,0,0,41,0,216,0,0,2,4,0,0,0,2,0,19,0,0,5,10,0,0,0,39,0,197,0,0
제20대,FJ03481D,최경환,崔炅煥,자유한국당,경북 경산시,29,2,27,0,2,0,0,0,12,1,14,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,1,12,0,0
